den;mes;hod;tep;rv;nap;td;avl;glb;dif;insol;rychvetru;smervetru;tlakvzduchu;
29;6;17;25.7;29.7;9.8;6.9;0.00711;182.8;182;0.8;0;000;981.6;
29;6;18;25;34.4;10.9;8.4;0.00792;148.6;147;1.6;0.9;010;980.9;
29;6;19;24.6;40.5;12.5;10.5;0.0091;83.3;83;0.3;0.9;010;980.9;
29;6;20;23.5;44.8;13;11;0.0095;9;9;0;1.8;010;980.8;
29;6;21;22.4;48.7;13.2;11.2;0.00968;1;1;0;0;000;981.2;
29;6;22;21.8;46.7;12.2;10;0.00896;0;0;0;0.4;060;981.4;
29;6;23;20.7;57.8;14.1;12.2;0.0104;0;0;0;1.1;060;981;
30;6;0;19.7;61.1;14;12.1;0.01036;0;0;0;0;000;980.5;
30;6;1;19.6;61;13.9;11.9;0.01029;0;0;0;0;000;980.4;
30;6;2;18.6;65.9;14.1;12.2;0.01047;0;0;0;0.3;250;980.5;
30;6;3;17.6;77.6;15.6;13.7;0.01163;0;0;0;0.5;270;980.3;
30;6;4;17.3;80.2;15.8;13.9;0.01179;1;1;0;2.7;230;980.2;
30;6;5;16.9;82.3;15.8;13.9;0.0118;5;5;0;1.8;250;980.3;
30;6;6;16.9;84.9;16.3;14.3;0.01218;18.1;18;0.1;0;000;980.4;
30;6;7;16.7;87.4;16.6;14.6;0.01241;53.2;53;0.2;0.9;220;980.7;
30;6;8;17;87.1;16.9;14.8;0.01262;70.3;70;0.3;0.2;150;980.9;
30;6;9;16.8;89.5;17.1;15;0.01278;54.2;54;0.2;2.5;010;981.6;
30;6;10;16.2;91.8;16.9;14.8;0.01266;59.2;59;0.2;4.3;350;982;
30;6;11;16.6;91.5;17.3;15.2;0.01294;169.7;169;0.7;1;350;982.9;
30;6;12;17.3;86.3;17;15;0.01268;158.7;158;0.7;0;000;983.2;
30;6;13;17.9;85.4;17.5;15.4;0.01303;219.9;219;0.9;0;000;983.3;
30;6;14;18;86.4;17.8;15.7;0.01325;219.9;219;0.9;0.8;220;983.5;
30;6;15;18.3;88.1;18.5;16.3;0.01375;136.6;136;0.6;0;000;983.6;
30;6;16;19.9;79.3;18.4;16.2;0.0136;275.2;242;33.2;0;000;983.4;
30;6;17;19.4;87.6;19.7;17.3;0.01459;119.5;119;0.5;0;000;983.4;
30;6;18;19.6;86.8;19.8;17.3;0.01465;56.2;56;0.2;0;000;983.8;
30;6;19;19.9;86.2;20;17.5;0.01479;33.1;33;0.1;0;000;983.7;
30;6;20;19.1;85.5;18.9;16.6;0.01401;19.1;19;0.1;0;000;983.6;
30;6;21;18.2;87.6;18.3;16.1;0.01361;1;1;0;0.5;220;983.8;
30;6;22;17.4;88.9;17.7;15.5;0.0132;0;0;0;0;000;983.8;
30;6;23;17.9;87.8;18;15.8;0.0134;0;0;0;0;000;983.9;
1;7;0;16.3;88.6;16.4;14.4;0.01228;0;0;0;0;000;983.9;
1;7;1;15.9;88.4;16;14;0.01199;0;0;0;1.8;210;983.6;
1;7;2;15.6;87.6;15.5;13.5;0.01163;0;0;0;1.8;230;983.4;
1;7;3;15.1;87.2;15;13;0.01128;0;0;0;0.4;210;983.1;
1;7;4;15;87.1;14.8;12.9;0.01113;2;2;0;1.6;200;983;
1;7;5;15.2;87.3;15.1;13.1;0.01135;35.1;34;1.1;1.8;210;982.8;
1;7;6;16.1;85.2;15.6;13.6;0.01169;129.4;106;23.4;0;000;983.1;
1;7;7;17.3;82.7;16.3;14.3;0.01216;186.6;166;20.6;1;200;983.3;
1;7;8;17.7;83.7;16.9;14.9;0.01259;177.6;177;0.6;0;000;983.4;
1;7;9;18.3;83.3;17.5;15.4;0.01301;284;283;1;0;000;983.8;
1;7;10;18.6;82.7;17.7;15.6;0.01315;286;285;1;0.5;260;984.1;
1;7;11;19.4;80;18;15.9;0.01333;177.6;177;0.6;0.1;240;984.2;
1;7;12;16.9;95.8;18.4;16.2;0.01375;151.5;151;0.5;1.1;260;984.7;
1;7;13;17.6;93.5;18.8;16.5;0.01401;173.6;173;0.6;0;000;984.9;
1;7;14;16.5;90.4;17;14.9;0.01272;128.4;128;0.4;3.1;260;985;
1;7;15;16.3;94.1;17.4;15.3;0.01303;105.4;105;0.4;1.2;270;985.6;
1;7;16;16;94.5;17.2;15.1;0.01289;95.3;95;0.3;1;270;986;
1;7;17;16.1;94.5;17.3;15.2;0.01296;71.2;71;0.2;0.3;270;986.2;
1;7;18;15.5;96;16.9;14.8;0.01269;40.1;40;0.1;0.4;280;986.8;
1;7;19;15.6;93.2;16.5;14.5;0.01238;29.1;29;0.1;0;000;987.3;
1;7;20;15.5;90.3;15.9;13.9;0.01194;10;10;0;0.3;320;987.6;
1;7;21;15.7;86.5;15.4;13.4;0.01155;1;1;0;2;290;988.5;
1;7;22;15.1;87.2;15;13;0.01128;0;0;0;0.9;300;989.1;
1;7;23;15;86.5;14.7;12.8;0.01105;0;0;0;0.8;280;989.6;
2;7;0;15;87.6;14.9;12.9;0.0112;0;0;0;0.7;260;989.7;
2;7;1;15;85.3;14.5;12.5;0.0109;0;0;0;1.6;280;989.7;
2;7;2;15;82.9;14.1;12.1;0.0106;0;0;0;1.5;280;990;
2;7;3;15;82.4;14;12;0.01053;0;0;0;1.4;280;990.1;
2;7;4;15;79.4;13.5;11.5;0.01015;1;1;0;1.3;280;990.4;
2;7;5;15;81.2;13.8;11.8;0.01038;19.1;19;0.1;0.2;280;990.8;
2;7;6;15;81.8;13.9;11.9;0.01045;49.2;49;0.2;0.6;270;991.5;
2;7;7;15.9;80.7;14.6;12.6;0.01094;64.2;64;0.2;2;280;991.7;
2;7;8;16.2;76.6;14.1;12.1;0.01056;328.1;250;78.1;2.6;320;992.2;
2;7;9;16.7;72.6;13.8;11.8;0.01032;115.4;115;0.4;4.1;330;992.6;
2;7;10;15.9;81.2;14.7;12.7;0.01102;76.3;76;0.3;2.6;340;993.4;
2;7;11;16.5;80.3;15.1;13.1;0.0113;398.3;372;26.3;1.7;360;993.8;
2;7;12;18.2;74.2;15.5;13.6;0.01153;330.1;327;3.1;3.9;360;994.1;
2;7;13;18.8;73.3;15.9;14;0.0118;543.8;447;96.8;2.2;350;993.8;
2;7;14;19.6;66.7;15.2;13.3;0.01125;544.8;412;132.8;0;000;993.8;
2;7;15;20.5;63.9;15.4;13.5;0.01136;473.6;410;63.6;0.4;360;993.8;
2;7;16;20.5;64.3;15.5;13.6;0.01144;580.9;231;349.9;0.9;020;993.9;
