hodina;relativní odbìr
1132;0.47916
1133;0.41084
1134;0.31911
1135;0.32338
1136;0.3403
1137;0.33079
1138;0.32071
1139;0.34887
1140;0.77586
1141;0.71393
1142;0.58723
1143;0.41458
1144;0.3805
1145;0.38615
1146;0.43897
1147;0.491
1148;0.4629
1149;0.42505
1150;0.38199
1151;0.34737
1152;0.29961
1153;0.74093
1154;0.79051
1155;0.55711
1156;0.48305
1157;0.43985
1158;0.32743
1159;0.31858
1160;0.3283
1161;0.35907
1162;0.33229
1163;0.31805
1164;0.75016
1165;0.69815
1166;0.54497
1167;0.37829
1168;0.35567
1169;0.3611
1170;0.41129
1171;0.46636
1172;0.44725
1173;0.43407
1174;0.39316
1175;0.35362
1176;0.31743
1177;0.32281
1178;0.90452
1179;0.7155
1180;0.52842
1181;0.45948
1182;0.4308
1183;0.3469
1184;0.35809
1185;0.35453
1186;0.35608
1187;0.33714
1188;0.36239
1189;0.55988
1190;0.59011
1191;0.62898
1192;0.48416
1193;0.43805
1194;0.42944
1195;0.47388
1196;0.45396
1197;0.41456
1198;0.39536
1199;0.3523
1200;0.33779
1201;0.32444
1202;0.85158
1203;0.64779
1204;0.54659
1205;0.4653
1206;0.44936
1207;0.33224
1208;0.34638
1209;0.3701
1210;0.36756
1211;0.43069
1212;0.43346
1213;0.59267
1214;0.94274
1215;0.73099
1216;0.56259
1217;0.39887
1218;0.40329
1219;0.45872
1220;0.41898
1221;0.4022
1222;0.38787
1223;0.35256
1224;0.33208
1225;0.30342
1226;0.36445
1227;0.43424
1228;0.78511
1229;0.62967
1230;0.51203
1231;0.44683
1232;0.43684
1233;0.37656
1234;0.37753
1235;0.41756
1236;0.49056
1237;0.48883
1238;0.47814
1239;0.91268
1240;0.74671
1241;0.6279
1242;0.51557
1243;0.45126
1244;0.45496
1245;0.40762
1246;0.37906
1247;0.3462
1248;0.31948
1249;0.75157
1250;0.76854
1251;0.52939
1252;0.45241
1253;0.39268
1254;0.32517
1255;0.31832
1256;0.33454
1257;0.33879
1258;0.32181
1259;0.34129
1260;0.7802
1261;0.7241
1262;0.5707
1263;0.40256
1264;0.33212
1265;0.37716
1266;0.43366
1267;0.48156
1268;0.46361
1269;0.41893
1270;0.38658
1271;0.33984
1272;0.3138
1273;0.74433
1274;0.75808
1275;0.52831
1276;0.46001
1277;0.38909
1278;0.32883
1279;0.33264
1280;0.33074
1281;0.3184
1282;0.33558
1283;0.37566
1284;0.75599
1285;0.70087
1286;0.53827
1287;0.42545
1288;0.36012
1289;0.38097
1290;0.39458
1291;0.41514
1292;0.42178
1293;0.41117
1294;0.39066
1295;0.35369
1296;0.31944
1297;0.75507
1298;0.74642
1299;0.55363
1300;0.46747
1301;0.40346
1302;0.33164
1303;0.32646
1304;0.32315
1305;0.36747
1306;0.3624
1307;0.37674
1308;0.7323
1309;0.67072
1310;0.54509
1311;0.39445
1312;0.34917
1313;0.37009
1314;0.40164
1315;0.44411
1316;0.43427
1317;0.42806
1318;0.39392
1319;0.34533
1320;0.3106
1321;0.73915
1322;0.74851
1323;0.51975
1324;0.43715
1325;0.39958
1326;0.33166
1327;0.31113
1328;0.32834
1329;0.34559
1330;0.35927
1331;0.34066
1332;0.73405
1333;0.67814
1334;0.52459
1335;0.3661
1336;0.32827
1337;0.35224
1338;0.37505
1339;0.50583
1340;0.453
1341;0.41974
1342;0.37996
1343;0.34809
1344;0.30394
1345;0.29557
1346;0.8856
1347;0.66941
1348;0.49317
1349;0.42571
1350;0.40352
1351;0.31075
1352;0.32255
1353;0.31067
1354;0.32094
1355;0.30991
1356;0.33999
1357;0.57048
1358;0.58205
1359;0.6807
1360;0.46391
1361;0.41924
1362;0.40259
1363;0.45944
1364;0.45611
1365;0.39788
1366;0.36079
1367;0.33528
1368;0.3089
1369;0.30313
1370;0.9249
1371;0.70062
1372;0.5195
1373;0.45168
1374;0.39197
1375;0.27892
1376;0.31232
1377;0.33362
1378;0.40791
1379;0.41388
1380;0.43671
1381;0.51946
1382;0.89874
1383;0.59009
1384;0.52598
1385;0.41082
1386;0.43876
1387;0.44244
1388;0.40201
1389;0.37656
1390;0.36294
1391;0.34508
1392;0.32834
1393;0.29067
1394;0.35751
1395;0.41949
1396;0.78765
1397;0.63509
1398;0.45092
1399;0.41524
1400;0.40059
1401;0.36628
1402;0.41316
1403;0.43751
1404;0.46392
1405;0.41099
1406;0.38837
1407;0.81783
1408;0.75226
1409;0.60325
1410;0.4904
1411;0.43721
1412;0.45449
1413;0.40877
1414;0.36387
1415;0.32282
1416;0.28896
1417;0.70162
1418;0.69765
1419;0.50777
1420;0.42522
1421;0.37449
1422;0.31342
1423;0.32724
1424;0.31734
1425;0.33811
1426;0.34351
1427;0.37311
1428;0.74496
1429;0.59873
1430;0.46421
1431;0.35868
1432;0.33844
1433;0.3594
1434;0.38082
1435;0.48023
1436;0.46326
1437;0.41925
1438;0.38422
1439;0.32008
1440;0.2869
1441;0.75538
1442;0.75861
1443;0.59282
1444;0.44477
1445;0.37418
1446;0.31466
1447;0.31787
1448;0.34015
1449;0.32828
1450;0.32778
1451;0.31711
1452;0.73677
1453;0.64193
1454;0.48412
1455;0.36278
1456;0.32987
1457;0.344
1458;0.39203
1459;0.42191
1460;0.42768
1461;0.41078
1462;0.3851
1463;0.33162
1464;0.29759
1465;0.7498
1466;0.80014
1467;0.55064
1468;0.43669
1469;0.39391
1470;0.31326
1471;0.32882
1472;0.33734
1473;0.32256
1474;0.31682
1475;0.31417
1476;0.72178
1477;0.6855
1478;0.50378
1479;0.3655
1480;0.32548
1481;0.34833
1482;0.3723
1483;0.4412
1484;0.43211
1485;0.38888
1486;0.37894
1487;0.35105
1488;0.31031
1489;0.2912
1490;0.8738
1491;0.66603
1492;0.44782
1493;0.39459
1494;0.3863
1495;0.31422
1496;0.31224
1497;0.29422
1498;0.30846
1499;0.30401
1500;0.3166
1501;0.57519
1502;0.56499
1503;0.65504
1504;0.46936
1505;0.42106
1506;0.41204
1507;0.42122
1508;0.42422
1509;0.41728
1510;0.36758
1511;0.30808
1512;0.29122
1513;0.29712
1514;0.8459
1515;0.66024
